models,model_rounds,validation_accuracy,validation_lower_bound,validation_upper_bound,validation_total,validation_correct,test_accuracy,test_lower_bound,test_upper_bound,test_total,test_correct,validation_TP,test_TP,validation_FP,test_FP,validation_TN,test_TN,validation_FN,test_FN
"sgc_coral-anthropic10,sgc_coral-gemini10,sgc_coral-gemini25","4,4,2",0.5096153846153846,0.4096908330346118,0.608978285037949,104,53,0.3805309734513274,0.2908336209275553,0.4766535155216661,113,43,16,22,5,4,37,21,46,66
"sgc_coral-openai10o1,sgc_coral-openai45,sgc_coral-openai4510","1,1,1",0.5096153846153846,0.4096908330346118,0.608978285037949,104,53,0.5398230088495575,0.44351884275715087,0.6339886086814048,113,61,31,48,20,12,22,13,31,40
"sgc_coral-gemini,sgc_coral-gemini10,sgc_coral-gemini25","1,4,2",0.5096153846153846,0.4096908330346118,0.608978285037949,104,53,0.3274336283185841,0.24210047134864673,0.4220658996882183,113,37,18,18,7,6,35,19,44,70
"sgc_coral-gemini25,sgc_coral-openai10o1,sgc_coral-openai45","2,1,1",0.5096153846153846,0.4096908330346118,0.608978285037949,104,53,0.4336283185840708,0.3406876281679922,0.5301344235099705,113,49,25,31,14,7,28,18,37,57
"sgc_coral-openai10o1,sgc_coral-openai45,sgc_coral-openaio1","1,1,2",0.5096153846153846,0.4096908330346118,0.608978285037949,104,53,0.5663716814159292,0.4698655764900294,0.6593123718320077,113,64,25,48,14,9,28,16,37,40
"sgc_coral-geminipro,sgc_coral-gemma,sgc_coral-openai10o1","1,1,1",0.5096153846153846,0.4096908330346118,0.608978285037949,104,53,0.49557522123893805,0.40017620771878704,0.5912118116445175,113,56,32,45,21,14,21,11,30,43
"sgc_coral-anthropic37,sgc_coral-openai10o1,sgc_coral-openai4510","7,1,1",0.5096153846153846,0.4096908330346118,0.608978285037949,104,53,0.45132743362831856,0.35754135758362804,0.5477275431896468,113,51,25,33,14,7,28,18,37,55
"sgc_coral-openai10o1,sgc_coral-openai4510,sgc_coral-openaio1","1,1,2",0.5096153846153846,0.4096908330346118,0.608978285037949,104,53,0.5132743362831859,0.41742841517306456,0.608407514311825,113,58,25,39,14,6,28,19,37,49
"sgc_coral-gemma,sgc_coral-openai,sgc_coral-openaio1","1,1,2",0.5,0.4003389254006171,0.5996610745993829,104,52,0.5398230088495575,0.44351884275715087,0.6339886086814048,113,61,24,45,14,9,28,16,38,43
"sgc_coral-anthropic,sgc_coral-anthropic37,sgc_coral-openai","1,7,1",0.5,0.4003389254006171,0.5996610745993829,104,52,0.4778761061946903,0.38303706099768864,0.5739030980014965,113,54,25,33,15,4,27,21,37,55
"sgc_coral-anthropic10,sgc_coral-openai,sgc_coral-openai45","4,1,1",0.5,0.4003389254006171,0.5996610745993829,104,52,0.5575221238938053,0.4610546518661339,0.6508999553070312,113,63,26,46,16,8,26,17,36,42
"sgc_coral-gemini10,sgc_coral-geminipro,sgc_coral-openai4510","4,1,1",0.5,0.4003389254006171,0.5996610745993829,104,52,0.4424778761061947,0.3491000446929689,0.5389453481338661,113,50,20,34,10,9,32,16,42,54
"sgc_coral-gemma,sgc_coral-openai45,sgc_coral-openai4510","1,1,1",0.5,0.4003389254006171,0.5996610745993829,104,52,0.5752212389380531,0.4787054077974483,0.6676956871258655,113,65,31,54,21,14,21,11,31,34
"sgc_coral-gemini25,sgc_coral-geminipro,sgc_coral-openai","2,1,1",0.5,0.4003389254006171,0.5996610745993829,104,52,0.4424778761061947,0.3491000446929689,0.5389453481338661,113,50,25,31,15,6,27,19,37,57
"sgc_coral-gemini,sgc_coral-gemini10,sgc_coral-openai","1,4,1",0.5,0.4003389254006171,0.5996610745993829,104,52,0.45132743362831856,0.35754135758362804,0.5477275431896468,113,51,23,30,13,4,29,21,39,58
"sgc_coral-openai,sgc_coral-openai10,sgc_coral-openaio1","1,1,2",0.5,0.4003389254006171,0.5996610745993829,104,52,0.5309734513274337,0.4347936889763754,0.6254900011303783,113,60,28,41,18,6,24,19,34,47
"sgc_coral-gemini25,sgc_coral-openai,sgc_coral-openai10o1","2,1,1",0.5,0.4003389254006171,0.5996610745993829,104,52,0.4247787610619469,0.33230431287413453,0.5212945922025517,113,48,21,31,11,8,31,17,41,57
"sgc_coral-anthropic,sgc_coral-geminipro,sgc_coral-openai45","1,1,1",0.5,0.4003389254006171,0.5996610745993829,104,52,0.5752212389380531,0.4787054077974483,0.6676956871258655,113,65,34,52,24,12,18,13,28,36
"sgc_coral-geminipro,sgc_coral-openai10o1,sgc_coral-openaio1","1,1,2",0.5,0.4003389254006171,0.5996610745993829,104,52,0.5221238938053098,0.4260969019985035,0.6169629390023114,113,59,26,42,16,8,26,17,36,46
"sgc_coral-anthropic10,sgc_coral-gemma,sgc_coral-openai45","4,1,1",0.5,0.4003389254006171,0.5996610745993829,104,52,0.504424778761062,0.4087881883554824,0.599823792281213,113,57,28,43,18,11,24,14,34,45
"sgc_coral-anthropic,sgc_coral-gemini,sgc_coral-openai","1,1,1",0.5,0.4003389254006171,0.5996610745993829,104,52,0.5398230088495575,0.44351884275715087,0.6339886086814048,113,61,36,46,26,10,16,15,26,42
"sgc_coral-anthropic,sgc_coral-gemini,sgc_coral-openai45","1,1,1",0.5,0.4003389254006171,0.5996610745993829,104,52,0.5486725663716814,0.4522724568103532,0.642458642416372,113,62,34,49,24,12,18,13,28,39
"sgc_coral-gemini10,sgc_coral-geminipro,sgc_coral-openai","4,1,1",0.5,0.4003389254006171,0.5996610745993829,104,52,0.40707964601769914,0.3156259583771482,0.5035273529945195,113,46,24,29,14,8,28,17,38,59
"sgc_coral-gemini10,sgc_coral-gemini25,sgc_coral-openai45","4,2,1",0.5,0.4003389254006171,0.5996610745993829,104,52,0.3805309734513274,0.2908336209275553,0.4766535155216661,113,43,16,23,6,5,36,20,46,65
"sgc_coral-geminipro,sgc_coral-geminipro10,sgc_coral-gemma","1,1,1",0.5,0.4003389254006171,0.5996610745993829,104,52,0.5132743362831859,0.41742841517306456,0.608407514311825,113,58,31,46,21,13,21,12,31,42
"sgc_coral-gemini10,sgc_coral-gemini25,sgc_coral-openai10o1","4,2,1",0.5,0.4003389254006171,0.5996610745993829,104,52,0.3274336283185841,0.24210047134864673,0.4220658996882183,113,37,16,17,6,5,36,20,46,71
"sgc_coral-gemini,sgc_coral-openai4510,sgc_coral-openaio1","1,1,2",0.5,0.4003389254006171,0.5996610745993829,104,52,0.5663716814159292,0.4698655764900294,0.6593123718320077,113,64,22,45,12,6,30,19,40,43
"sgc_coral-anthropic,sgc_coral-gemini10,sgc_coral-openai","1,4,1",0.5,0.4003389254006171,0.5996610745993829,104,52,0.4424778761061947,0.3491000446929689,0.5389453481338661,113,50,23,31,13,6,29,19,39,57
"sgc_coral-gemini10,sgc_coral-gemini25,sgc_coral-openai","4,2,1",0.5,0.4003389254006171,0.5996610745993829,104,52,0.336283185840708,0.2501403603610025,0.4312447837432745,113,38,15,16,5,3,37,22,47,72
"sgc_coral-gemini,sgc_coral-gemma,sgc_coral-openai4510","1,1,1",0.5,0.4003389254006171,0.5996610745993829,104,52,0.5221238938053098,0.4260969019985035,0.6169629390023114,113,59,29,48,19,14,23,11,33,40
"sgc_coral-anthropic10,sgc_coral-gemma,sgc_coral-openai","4,1,1",0.5,0.4003389254006171,0.5996610745993829,104,52,0.5132743362831859,0.41742841517306456,0.608407514311825,113,58,25,42,15,9,27,16,37,46
"sgc_coral-gemini,sgc_coral-gemini25,sgc_coral-openai","1,2,1",0.49038461538461536,0.391021714962051,0.5903091669653882,104,51,0.4778761061946903,0.38303706099768864,0.5739030980014965,113,54,24,32,15,3,27,22,38,56
"sgc_coral-anthropic,sgc_coral-gemini25,sgc_coral-openaio1","1,2,2",0.49038461538461536,0.391021714962051,0.5903091669653882,104,51,0.40707964601769914,0.3156259583771482,0.5035273529945195,113,46,18,26,9,5,33,20,44,62
"sgc_coral-gemma,sgc_coral-openai10o1,sgc_coral-openai45","1,1,1",0.49038461538461536,0.391021714962051,0.5903091669653882,104,51,0.5309734513274337,0.4347936889763754,0.6254900011303783,113,60,33,48,24,13,18,12,29,40
"sgc_coral-gemini10,sgc_coral-geminipro,sgc_coral-gemma","4,1,1",0.49038461538461536,0.391021714962051,0.5903091669653882,104,51,0.4247787610619469,0.33230431287413453,0.5212945922025517,113,48,25,32,16,9,26,16,37,56
"sgc_coral-anthropic37,sgc_coral-openai,sgc_coral-openai10o1","7,1,1",0.49038461538461536,0.391021714962051,0.5903091669653882,104,51,0.4690265486725664,0.3745099988696216,0.5652063110236246,113,53,21,35,12,7,30,18,41,53
"sgc_coral-gemini,sgc_coral-gemini10,sgc_coral-openai10o1","1,4,1",0.49038461538461536,0.391021714962051,0.5903091669653882,104,51,0.37168141592920356,0.28263100798002905,0.4676347962649451,113,42,23,26,14,9,28,16,39,62
"sgc_coral-gemini25,sgc_coral-gemma,sgc_coral-openai45","2,1,1",0.49038461538461536,0.391021714962051,0.5903091669653882,104,51,0.4690265486725664,0.3745099988696216,0.5652063110236246,113,53,26,37,17,9,25,16,36,51
"sgc_coral-anthropic,sgc_coral-openai45,sgc_coral-openaio1","1,1,2",0.49038461538461536,0.391021714962051,0.5903091669653882,104,51,0.5752212389380531,0.4787054077974483,0.6676956871258655,113,65,25,49,16,9,26,16,37,39
"sgc_coral-geminipro,sgc_coral-openai45,sgc_coral-openai4510","1,1,1",0.49038461538461536,0.391021714962051,0.5903091669653882,104,51,0.5132743362831859,0.41742841517306456,0.608407514311825,113,58,32,48,23,15,19,10,30,40
"sgc_coral-geminipro,sgc_coral-openai,sgc_coral-openaio1","1,1,2",0.49038461538461536,0.391021714962051,0.5903091669653882,104,51,0.5309734513274337,0.4347936889763754,0.6254900011303783,113,60,23,42,14,7,28,18,39,46
"sgc_coral-gemini10,sgc_coral-openai10o1,sgc_coral-openaio1","4,1,2",0.49038461538461536,0.391021714962051,0.5903091669653882,104,51,0.4336283185840708,0.3406876281679922,0.5301344235099705,113,49,16,29,7,5,35,20,46,59
"sgc_coral-geminipro,sgc_coral-gemma,sgc_coral-openai45","1,1,1",0.49038461538461536,0.391021714962051,0.5903091669653882,104,51,0.5575221238938053,0.4610546518661339,0.6508999553070312,113,63,33,53,24,15,18,10,29,35
"sgc_coral-gemini10,sgc_coral-openai10o1,sgc_coral-openai45","4,1,1",0.49038461538461536,0.391021714962051,0.5903091669653882,104,51,0.415929203539823,0.3239503340286666,0.5124256476840243,113,47,23,31,14,9,28,16,39,57
"sgc_coral-geminipro,sgc_coral-geminipro10,sgc_coral-openai","1,1,1",0.49038461538461536,0.391021714962051,0.5903091669653882,104,51,0.4690265486725664,0.3745099988696216,0.5652063110236246,113,53,31,39,22,11,20,14,31,49
"sgc_coral-gemini10,sgc_coral-geminipro,sgc_coral-openai45","4,1,1",0.49038461538461536,0.391021714962051,0.5903091669653882,104,51,0.4778761061946903,0.38303706099768864,0.5739030980014965,113,54,27,37,18,8,24,17,35,51
"sgc_coral-gemini10,sgc_coral-openai45,sgc_coral-openaio1","4,1,2",0.49038461538461536,0.391021714962051,0.5903091669653882,104,51,0.49557522123893805,0.40017620771878704,0.5912118116445175,113,56,16,36,7,5,35,20,46,52
"sgc_coral-anthropic,sgc_coral-gemini10,sgc_coral-openai10o1","1,4,1",0.49038461538461536,0.391021714962051,0.5903091669653882,104,51,0.3893805309734513,0.29906724963482817,0.48564160577774956,113,44,25,30,16,11,26,14,37,58
"sgc_coral-gemini10,sgc_coral-geminipro,sgc_coral-openai10o1","4,1,1",0.49038461538461536,0.391021714962051,0.5903091669653882,104,51,0.4247787610619469,0.33230431287413453,0.5212945922025517,113,48,24,30,15,7,27,18,38,58
"sgc_coral-gemini,sgc_coral-openai,sgc_coral-openai10o1","1,1,1",0.49038461538461536,0.391021714962051,0.5903091669653882,104,51,0.5309734513274337,0.4347936889763754,0.6254900011303783,113,60,32,46,23,11,19,14,30,42
"sgc_coral-anthropic10,sgc_coral-geminipro,sgc_coral-openai45","4,1,1",0.49038461538461536,0.391021714962051,0.5903091669653882,104,51,0.5132743362831859,0.41742841517306456,0.608407514311825,113,58,29,43,20,10,22,15,33,45
"sgc_coral-anthropic,sgc_coral-gemini10,sgc_coral-openai4510","1,4,1",0.49038461538461536,0.391021714962051,0.5903091669653882,104,51,0.4690265486725664,0.3745099988696216,0.5652063110236246,113,53,24,36,15,8,27,17,38,52
"sgc_coral-anthropic,sgc_coral-openai,sgc_coral-openai4510","1,1,1",0.49038461538461536,0.391021714962051,0.5903091669653882,104,51,0.504424778761062,0.4087881883554824,0.599823792281213,113,57,30,43,21,11,21,14,32,45
"sgc_coral-anthropic10,sgc_coral-openai10o1,sgc_coral-openai4510","4,1,1",0.4807692307692308,0.38173923871250565,0.5809225610765683,104,50,0.49557522123893805,0.40017620771878704,0.5912118116445175,113,56,22,38,14,7,28,18,40,50
"sgc_coral-openai,sgc_coral-openai10o1,sgc_coral-openai45","1,1,1",0.4807692307692308,0.38173923871250565,0.5809225610765683,104,50,0.5132743362831859,0.41742841517306456,0.608407514311825,113,58,31,46,23,13,19,12,31,42
"sgc_coral-geminipro,sgc_coral-openai,sgc_coral-openai4510","1,1,1",0.4807692307692308,0.38173923871250565,0.5809225610765683,104,50,0.5309734513274337,0.4347936889763754,0.6254900011303783,113,60,29,45,21,10,21,15,33,43
"sgc_coral-anthropic,sgc_coral-gemini10,sgc_coral-openaio1","1,4,2",0.4807692307692308,0.38173923871250565,0.5809225610765683,104,50,0.4424778761061947,0.3491000446929689,0.5389453481338661,113,50,17,29,9,4,33,21,45,59
"sgc_coral-anthropic37,sgc_coral-gemma,sgc_coral-openai","7,1,1",0.4807692307692308,0.38173923871250565,0.5809225610765683,104,50,0.4690265486725664,0.3745099988696216,0.5652063110236246,113,53,24,36,16,8,26,17,38,52
"sgc_coral-anthropic,sgc_coral-gemini10,sgc_coral-openai45","1,4,1",0.4807692307692308,0.38173923871250565,0.5809225610765683,104,50,0.45132743362831856,0.35754135758362804,0.5477275431896468,113,51,24,36,16,10,26,15,38,52
"sgc_coral-anthropic37,sgc_coral-gemma,sgc_coral-openai45","7,1,1",0.4807692307692308,0.38173923871250565,0.5809225610765683,104,50,0.504424778761062,0.4087881883554824,0.599823792281213,113,57,26,42,18,10,24,15,36,46
"sgc_coral-gemini25,sgc_coral-openai10o1,sgc_coral-openai4510","2,1,1",0.4807692307692308,0.38173923871250565,0.5809225610765683,104,50,0.4247787610619469,0.33230431287413453,0.5212945922025517,113,48,21,30,13,7,29,18,41,58
"sgc_coral-gemini10,sgc_coral-gemma,sgc_coral-openai","4,1,1",0.4807692307692308,0.38173923871250565,0.5809225610765683,104,50,0.4690265486725664,0.3745099988696216,0.5652063110236246,113,53,22,36,14,8,28,17,40,52
"sgc_coral-gemini10,sgc_coral-openai10o1,sgc_coral-openai4510","4,1,1",0.4807692307692308,0.38173923871250565,0.5809225610765683,104,50,0.4247787610619469,0.33230431287413453,0.5212945922025517,113,48,21,30,13,7,29,18,41,58
"sgc_coral-geminipro,sgc_coral-gemma,sgc_coral-openaio1","1,1,2",0.4807692307692308,0.38173923871250565,0.5809225610765683,104,50,0.584070796460177,0.4875743523159756,0.6760496659713334,113,66,26,48,18,7,24,18,36,40
"sgc_coral-anthropic,sgc_coral-gemini10,sgc_coral-gemini25","1,4,2",0.4807692307692308,0.38173923871250565,0.5809225610765683,104,50,0.34513274336283184,0.2582139731102288,0.44039054896588103,113,39,15,18,7,4,35,21,47,70
"sgc_coral-gemma,sgc_coral-openai10o1,sgc_coral-openai4510","1,1,1",0.4807692307692308,0.38173923871250565,0.5809225610765683,104,50,0.5132743362831859,0.41742841517306456,0.608407514311825,113,58,29,46,21,13,21,12,33,42
"sgc_coral-gemini10,sgc_coral-openai,sgc_coral-openai10o1","4,1,1",0.4807692307692308,0.38173923871250565,0.5809225610765683,104,50,0.4336283185840708,0.3406876281679922,0.5301344235099705,113,49,20,32,12,8,30,17,42,56
"sgc_coral-gemini,sgc_coral-openai10o1,sgc_coral-openai45","1,1,1",0.4807692307692308,0.38173923871250565,0.5809225610765683,104,50,0.5309734513274337,0.4347936889763754,0.6254900011303783,113,60,32,47,24,12,18,13,30,41
"sgc_coral-gemini,sgc_coral-geminipro,sgc_coral-openai","1,1,1",0.4807692307692308,0.38173923871250565,0.5809225610765683,104,50,0.5752212389380531,0.4787054077974483,0.6676956871258655,113,65,34,48,26,8,16,17,28,40
"sgc_coral-geminipro,sgc_coral-gemma,sgc_coral-openai","1,1,1",0.47115384615384615,0.37249157189972404,0.5715012178127314,104,49,0.5221238938053098,0.4260969019985035,0.6169629390023114,113,59,29,45,22,11,20,14,33,43
"sgc_coral-gemini25,sgc_coral-openai,sgc_coral-openai45","2,1,1",0.47115384615384615,0.37249157189972404,0.5715012178127314,104,49,0.48672566371681414,0.391592485688175,0.5825715848269355,113,55,25,38,18,8,24,17,37,50
"sgc_coral-gemini,sgc_coral-gemma,sgc_coral-openai10o1","1,1,1",0.47115384615384615,0.37249157189972404,0.5715012178127314,104,49,0.5398230088495575,0.44351884275715087,0.6339886086814048,113,61,31,47,24,11,18,14,31,41
"sgc_coral-openai,sgc_coral-openai45,sgc_coral-openai4510","1,1,1",0.47115384615384615,0.37249157189972404,0.5715012178127314,104,49,0.584070796460177,0.4875743523159756,0.6760496659713334,113,66,28,52,21,11,21,14,34,36
"sgc_coral-anthropic,sgc_coral-gemma,sgc_coral-openai","1,1,1",0.47115384615384615,0.37249157189972404,0.5715012178127314,104,49,0.504424778761062,0.4087881883554824,0.599823792281213,113,57,31,44,24,12,18,13,31,44
"sgc_coral-gemini10,sgc_coral-openai,sgc_coral-openai45","4,1,1",0.47115384615384615,0.37249157189972404,0.5715012178127314,104,49,0.4778761061946903,0.38303706099768864,0.5739030980014965,113,54,22,37,15,8,27,17,40,51
"sgc_coral-gemma,sgc_coral-openai45,sgc_coral-openaio1","1,1,2",0.47115384615384615,0.37249157189972404,0.5715012178127314,104,49,0.5752212389380531,0.4787054077974483,0.6676956871258655,113,65,26,51,19,11,23,14,36,37
"sgc_coral-gemini,sgc_coral-openai,sgc_coral-openaio1","1,1,2",0.47115384615384615,0.37249157189972404,0.5715012178127314,104,49,0.584070796460177,0.4875743523159756,0.6760496659713334,113,66,23,44,16,3,26,22,39,44
"sgc_coral-anthropic,sgc_coral-gemini25,sgc_coral-openai10o1","1,2,1",0.47115384615384615,0.37249157189972404,0.5715012178127314,104,49,0.40707964601769914,0.3156259583771482,0.5035273529945195,113,46,24,29,17,8,25,17,38,59
"sgc_coral-gemma,sgc_coral-openai,sgc_coral-openai4510","1,1,1",0.47115384615384615,0.37249157189972404,0.5715012178127314,104,49,0.5752212389380531,0.4787054077974483,0.6676956871258655,113,65,28,49,21,9,21,16,34,39
"sgc_coral-openai,sgc_coral-openai45,sgc_coral-openaio1","1,1,2",0.47115384615384615,0.37249157189972404,0.5715012178127314,104,49,0.5309734513274337,0.4347936889763754,0.6254900011303783,113,60,23,43,16,8,26,17,39,45
"sgc_coral-gemini25,sgc_coral-gemma,sgc_coral-openai","2,1,1",0.46153846153846156,0.363278828438305,0.5620450597759874,104,48,0.4424778761061947,0.3491000446929689,0.5389453481338661,113,50,22,34,16,9,26,16,40,54
"sgc_coral-anthropic,sgc_coral-gemini25,sgc_coral-openai","1,2,1",0.46153846153846156,0.363278828438305,0.5620450597759874,104,48,0.4336283185840708,0.3406876281679922,0.5301344235099705,113,49,21,29,15,5,27,20,41,59
"sgc_coral-geminipro,sgc_coral-gemma,sgc_coral-openai4510","1,1,1",0.46153846153846156,0.363278828438305,0.5620450597759874,104,48,0.5132743362831859,0.41742841517306456,0.608407514311825,113,58,30,45,24,12,18,13,32,43
"sgc_coral-openai,sgc_coral-openai10o1,sgc_coral-openai4510","1,1,1",0.46153846153846156,0.363278828438305,0.5620450597759874,104,48,0.4336283185840708,0.3406876281679922,0.5301344235099705,113,49,26,36,20,12,22,13,36,52
"sgc_coral-geminipro,sgc_coral-openai,sgc_coral-openai10o1","1,1,1",0.4519230769230769,0.35410116153924587,0.5525539708619385,104,47,0.504424778761062,0.4087881883554824,0.599823792281213,113,57,30,43,25,11,17,14,32,45
"sgc_coral-anthropic,sgc_coral-geminipro,sgc_coral-openai","1,1,1",0.4519230769230769,0.35410116153924587,0.5525539708619385,104,47,0.49557522123893805,0.40017620771878704,0.5912118116445175,113,56,32,43,27,12,15,13,30,45
"sgc_coral-anthropic,sgc_coral-openai,sgc_coral-openai10o1","1,1,1",0.4519230769230769,0.35410116153924587,0.5525539708619385,104,47,0.4690265486725664,0.3745099988696216,0.5652063110236246,113,53,30,39,25,11,17,14,32,49
"sgc_coral-gemini10,sgc_coral-gemma,sgc_coral-openai45","4,1,1",0.4519230769230769,0.35410116153924587,0.5525539708619385,104,47,0.4690265486725664,0.3745099988696216,0.5652063110236246,113,53,23,38,18,10,24,15,39,50
"sgc_coral-gemini,sgc_coral-geminipro,sgc_coral-openai10o1","1,1,1",0.4423076923076923,0.34495876456449964,0.5430277956134092,104,46,0.5309734513274337,0.4347936889763754,0.6254900011303783,113,60,30,45,26,10,16,15,32,43
"sgc_coral-gemma,sgc_coral-openai,sgc_coral-openai10o1","1,1,1",0.41346153846153844,0.3177457537506023,0.5142365870048873,104,43,0.46017699115044247,0.3660113913185952,0.5564811572428492,113,52,25,41,24,14,18,11,37,47
